,Product,Overall Stars,Number of Reviews,Price,Title of Review,Name,Individual Review,Location,Product Description,State,Review,Date
50,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Reasonable quality. Wouldn’t say it’s great but then not awful either,Faz R.,3.0,United Kingdom,Size Name: 12 TILES (48 Square Feet)Colour Name: Grey,Verified Purchase,"It’s an OK product but there are a number of design flaws in my opinion.

The pattern doesn’t match up to the tiles so you see where the tiles are joining up.

Some tiles don’t join up correctly so there are some uneven bits where the tiles join.

Finally make sure you don’t go off the sellers description to order what you need.

I had to order 2 additional packs as the maths just didn’t add up for the room.",2020-02-01
51,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,"Not fit for purpose, invest in more suitable material",Mr Michael A Stirzaker,2.0,United Kingdom,Size Name: 6 TILES (24 Square Feet)Colour Name: Grey,Verified Purchase,"These are a pretty low quality product.

They are easy to put together, but the quality of the tiles is poor and if you try to lay more than 4 in a square you'll soon find that they are quite the correct shape and will creep apart. This wouldn't be bad if the foam was a better quality, so the 'teeth' don't hold the tiles together.

The far too soft material also means you can't put any lateral pressure on the flooring without it bending and lifting.

I'll be replacing it with something more suitable soon (only had it down a couple of months).",2021-03-07
52,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Very easy to fit and very hard wearing. Great tiles.,M. Smith,5.0,United Kingdom,Size Name: 16 TILES (64 Square Feet)Colour Name: Blue,Verified Purchase,"So easy to fit together and very hard wearing.
We got these to make a stream/river in the garden for the kids in summer.
The tiles have very good weather resistance and we still have a river in our garden.
The blue colour we got is very vivid and has not discoloured out in the sun.
If you have tricky areas to fit these they are very easy to cut and shape with quality scissors or Stanley knife if you are careful.",2020-01-06
53,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Great for home workouts!,Jason K,5.0,United Kingdom,Size Name: 6 TILES (24 Square Feet)Colour Name: Navy,Verified Purchase,"I ordered these exercise mats, to be able to workout outside, they are great value for money, clip together really quickly and easy to clean.They're very comfortable and excellent for all types of workouts, they also seem very durable  time will tell.I ordered 6 mats, these can accommodate me lying down and turning and I'm 6ft tall.They arrived earlier than expected, in great condition and I'd definitely recommend and order again.",2020-06-27
54,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Comfy soft flooring,Ron Little,2.0,United Kingdom,Size Name: 8 TILES (32 Square Feet)Colour Name: Black,Verified Purchase,As you can see by the photos quite dented from just a 17kg weight placed overnight. I've had to put other matting underneath. They're a bit thin and not ideal for heavy weights. OK as yoga mats. They've been ever cleaned or finished with something similar to furniturw polish also. They're very slippy underfoot and it carries across  onto other flooring making that slippy too.,2020-05-07
55,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Great product at good price,Emma Bainbridge,5.0,United Kingdom,Size Name: 4 TILES (16 Square Feet)Colour Name: Black,Verified Purchase,I ordered a set of 4 initially even though I knew I needed more. They easily fitted together. I put them in a square & it’s big enough to go under my cross trainer. I’ve already ordered another set of 4 to put under my weight bench. They are cushioned sufficiently without being too thick so that you’ll be tripping over the edges. Good product at a reasonable price.,2022-01-27
56,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Good,Craig,4.0,United Kingdom,Size Name: 12 TILES (48 Square Feet)Colour Name: Navy,Verified Purchase,I’ve used this for my home gym and are good for overlaying over carpet to protect it. Sweat is easily cleaned up from them and doesn’t become slippy like I’ve seen other comments saying. I will say if you’re doing a lot of moving on then then they do come apart fairly easily,2022-01-01
57,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Abit disappointed!,Steven,2.0,United Kingdom,Size Name: 8 TILES (32 Square Feet)Colour Name: Black,Verified Purchase,"Although in other reviews I do notice some people say the mat does move around before buying, I thought I give it a try anyway but in my own experience I find the mat once assembled do detach and does not fit well together especially the side. I use it with my boxing training so I do move around a lot so the mat do detach after a few movements. I got 8 mat so only a small area .",2021-06-29
58,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Read carefully,debra case,2.0,United Kingdom,Size Name: 4 TILES (16 Square Feet)Colour Name: Black,Verified Purchase,"Disappointed really as the description is a bit deceptive.  Says 16 square feet wich I stupidly assumed was massive but it turns out its not even 2meter squared so I could of bought cheaper elsewhere.. so annoyed with myself , quite expensive for what you actually get unfortunately",2020-05-03
59,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Good basic padding but not suitable for any weight,Osevon,3.0,United Kingdom,Size Name: 4 TILES (16 Square Feet)Colour Name: Black,Verified Purchase,"These looked OK on spec, but in reality they cannot handle any weight at all otherwise they compressNot saying they aren't OK for a basic mat, but I have 3 layers under 67kg on a bar and they compressed to nothing in minutesThe 22kg bar has also compressed a single layer.",2020-05-11
60,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,"Suitable as hot tub ""flooring""",Alister,5.0,United Kingdom,Size Name: 12 TILES (48 Square Feet)Colour Name: Black,Verified Purchase,"We bought these as an insulation for our hottub against the cold British patio it would be sat on.  Three packs (four tiles in each) have provided three layers of matting for our small four person CosySpa inflatable hot tub, and it means when in the tub, the floor isn't hard - as for the purpose, it's hard to measure properly, but it is not apparent that heat is being lost through the flooring, so I'd say they do the job.",2020-11-19
61,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Just what I needed,Matt K,5.0,United Kingdom,Size Name: 10 TILES (40 Square Feet)Colour Name: Black,Verified Purchase,"These are the second set I have purchased to expand an exercise area. They provide great cushioning and are easy to assemble/link.

The additional edging pieces give a neat finish (though you may need to adjust some of the edges to fit an irregular floor space with a stanley knife) and two-sided adhesives are provided to fix the mats to the floor if required.

At the beginning of lockdown, the price went up too much for the product IMHO. Since then, the price has lowered down closer to pre-Covid and are well worth considering.",2020-10-05
62,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Absolutely fantastic product,Michael,5.0,United Kingdom,Size Name: 24 TILES (96 Square Feet)Colour Name: Black,Verified Purchase,The flooring is absolutely fantastic and has actually helped me want to train turning my garage into a more inviting area.  I have left weights on the floor over night which left marks the next day but disappeared of the hours later.  The seller was really helpful too when I had a query regarding fitting to awkward room layout,2021-04-11
63,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Great product!,Amazon Customer,5.0,United Kingdom,Size Name: 24 TILES (96 Square Feet)Colour Name: Grey,Verified Purchase,"Exactly what I was looking for! Created a small gym in my garage and these tiles are the basis for a treadmill, spin bike and weights. Soft underfoot yet far sturdier than I anticipated. Really pleased with the colour too having opted for grey as opposed to black which was my original plan. So easy to put together and joins are fine. Didn’t use the sticky fixings provided in the end as no need to.  Hopefully will deaden some of the noise from the treadmill! Can’t comment on durability but don’t foresee it being a problem from what I’ve seen so far.",2021-08-14
64,"ComFy Mat Foam Exercise Mats, Gym Flooring Mat, Interlocking Puzzle EVA Floor Tiles, Non slip Rubber Cushion For Home Workout, Yoga matting, Bonus Adhesives,24""X24""(60cmX60cm)",4.4,5698,19.95,Good for a basic gym or play area,Martin W,3.0,United Kingdom,Size Name: 36 TILES (144 Square Feet)Colour Name: Grey,Verified Purchase,"Good forna basic gym but for me not really durable enough for my gym/garage.My son lubed his bicycle and it dripped on the tiles and marked them with and oily mark.I stuck the nose of the car in to do some maintenance and it compressed the tile and permanently deformed it.That said feels good under foot, warmed the room up and feels good to work out on.",2020-10-01
