Product,Category,Price,Individual Review,Location,Date,Review,Helpful
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-06-06,Perfect,0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2019-12-13,Really good well worth the money,0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-01-23,"Easy to put together, sturdy and absolutely destroys your abs if you're not used to using those muscles. Great price for a simple but effective piece of kit, just be certain to check some of the many tutorial vids on YouTube to help make sure that you don't ruin your back when attempting this to begin with.",0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-06-18,"I received the parcel earlier than expected.The package came with a flier showing different exercise that are possible to perform.the tool is amazing, ain't difficult to use but the exercise is difficult.",0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-05-05,It does the job perfectly,0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-06-11,"Bought this for my boyfriend during lockdown and it was good value for money. Quite small and not as sturdy as I would like, but defo worth it! I’ve used it a couple of times also, and whilst it’s hard to start with it gets easier with time, like anything fitness wise! If you’re thinking about getting an ab roller, I would recommend this one as it’s on the cheap side, but still good quality!",0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-01-26,"I’ve always been a big fan of Ab rollers because it’s something that actually works.
Absolutely amazing that this little thing gives such a good workout, it does wonders for my abs and arms.
It also comes with a knee mat pad.

• Pros:
+ Easy to assemble
+ Lightweight and portable
+ Comes with a knee mat pad

• Cons:
- No complaints at all

Can't go wrong with the price and quality.
I definitely would recommend purchasing it.",0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-06-10,"I use the wheels every morning as part of my exercise routine, I have made one modification to them as you can fit the wheels on the metal tube in two ways, one way pushes the wheels against each other which makes it too narrow and a bit wobbly the other way allows the wheels to wander a bit on the metal tube so I have cut a bit of plastic tubing to a 1inch/ 25mm length and put it between the wheels which makes them about 2inches/50mm apart which I find is much better and more stable.",0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2019-12-03,A very good product. A quality made item. Feels very sturdy when using it and the mat helps reduce knee pain. Delivery was fast and price was really good. Would recommend to all.,0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-03-14,Very reliable piece of training kit for the home.,0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-06-06,Easy to put together and a great ab roller. Very sturdy and worth the money.,0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-06-07,. Does exactly what it says on the tinTHANK YOU,0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-02-03,Bought as a gift so can’t teview,0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-02-28,A little insubstantial but does the job,0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-01-25,Great for abs...,0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-07-29,Great piece of equipment to have.,0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-05-25,Item as described and promptly dispatched!,0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-07-29,can't say much.it's an abs wheel,0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-05-27,Great gift for a friend,0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-02-03,Very good roller,0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-05-26,Recommended!,0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-04-15,Good,0
H&S Ab Abdominal Exercise Roller With Extra Thick Knee Pad Mat - Body Fitness Strength Training Machine AB Wheel Gym Tool,Gym,8.99,5.0,United Kingdom,2020-05-20,does the job as expected!,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United Kingdom,2020-06-10,"Cheap, looks good, functional for training. Was a gift and they were pleased with it happy days. Not going to break it it is solid",0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United Kingdom,2020-01-15,👍,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United Kingdom,2020-01-25,Does exactly what it says,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United Kingdom,2020-01-13,Very good product but a bit expensive for 2ounces 👍,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United Kingdom,2020-07-13,Very good,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United Kingdom,2020-01-12,Good,0
KATIX Training Equipment Grippy Handle,Gym,19.99,4.0,United Kingdom,2019-12-15,Came on time and never tried it yet but it’s good stuff,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United Kingdom,2019-12-16,"It is my first purchase of this Penn grease and going by the reviews it is the best of its type, a bit expensive but I wanted it for my new Penn Battle 2 LC reel in case when I serviced it the warranty might be void.You only get what you pay for so I bit the bullet and bought it.Seems to be a better grade of grease for resisting corrosion and water repellence.",0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United Kingdom,2020-01-12,Lovely,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United Kingdom,2019-12-22,greased my reels perfectly and any over spill helped waterproof the reels on the outside too,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2020-07-26,I put this on my 34 lb Watersnake  in the rear since there was not enough room as suggested. I was amazed at how much more control I had. I could basically set it and go hands free for both motor power or drifting with wind power.One of the best investments I have made for the 285 FPB Sea Eagle.,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2020-07-17,"I’m using mine on a Minnkota 55lb motor, and an Old Town Saranac 146. WOW! what a difference! Install couldn’t be easier (I recommend using the included double sided tape for my particular model) which is to be expected from an AMERICAN MADE PRODUCT. On the water the handling is much more precise. My charge seems to be lasting a bit longer too.",0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2020-05-06,"I have a 10' Fold-A-Boat with two 55 amp Newport Vessels trolling motors, one bow and one transom. With the new  rudders, I am able to turn on a dime.  They help greatly in tracking in high wind. The rear is no longer trying to pass me. Installation was very simple and, even though it is early in the season, the quality of the material used in the rudders makes it appear that they are going to last a very long time. They do not interfere with the motor. The company's instructions says that the rudders are for up to a 55 amp motor. My fishing buddy bought the same rudder and it fits  80 amp motor shaft like a glove. It was because of how his fit, I bought mine.",0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2020-03-17,Perfect solution and perfect design! Seconds to install correctly. This product delivers exactly what it promises! I didn’t realize how perfect a solution this was for my two man fishing boat. Wind or currents are no longer an issue for me. No more constantly bumping the handle to keep direction taking up precious fishing time.  Installed on a 50 lb thrust Endura troll motor. This is an honest review. I paid for this rudder.,0
KATIX Training Equipment Grippy Handle,Gym,19.99,3.0,United States,2020-05-28,Did not fit on my small electric motor so I tried to make a detachable rudder out of it for my 12 ft tracker the size of the rudder is to small to work correctly.It should have attachments to fit different size shafts,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2020-07-17,"Night and day difference.  Fits perfectly on my 30lb minn kota.  I go on a lot of mid to large sized lakes.  With this thing on my motor, way fewer corrections are required.  I can even take a diagonal path through waves without constant correction or paddling.  There's no overstating how great this thing is for $40.",0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2019-12-13,"I purchased this rudder to help with the tracking of my kayak. Perfect!! Built well easy to install and really works!Even though I have a trolling motor mounted my kayak it wouldn't track right, the bullnose corrected that. It also increased my speed by close to 10% I absolutely recommend this product!",0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2020-04-21,"Item was shipped quickly, and was just as shown on Amazon.  The rudder was easy to install, and the materials look good.",0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2020-01-12,Durable construction. Should work just fine. Won try know until spring now. Simple install.,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2020-05-23,"I haven't noticed any difference on my 55 lb. thrust trolling motor, but I know it can't hurt to have a rudder.",0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2020-07-29,"My scratch built Hexamaran just refused to track straight even with six hulls. So I added this rudder to my solar powered Riptide trolling motor. Now I don't have to constantly ""steer"" my boat!",0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2019-12-06,Used this on two kayak trolling motors. Takes less correction for going straight and better tight turns.,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2019-12-26,I have it mounted on my Minnkota 45 Max trolling motor. Turns my canoe much better than with just the trolling motor only.,0
KATIX Training Equipment Grippy Handle,Gym,19.99,4.0,United States,2020-07-28,"It doesn't work miracles, but yes, it does help a bit to keep your boat on course in the wind. Good luck.",0
KATIX Training Equipment Grippy Handle,Gym,19.99,1.0,United States,2019-12-17,Made absolutely no difference that I could tell. Wasted my money.,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2020-07-25,"Big difference in stearage, easy to install. Price is a little high",0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2020-05-09,I am super excited to see how this performs on my Colorado Pontoon boat w/45# Minn-Kota trolling motor!! Super easy to install & fits perfectly snug!! The quality of whatever composite material it’s made of is beyond my expectations!!,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2020-07-18,Buy one and try it out works well,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2019-12-13,looks good,0
KATIX Training Equipment Grippy Handle,Gym,19.99,4.0,United States,2020-03-06,"Very easy to install, 5 minute job.Fits like it was intended. Seems well constructed.Like everything about it but the price.",0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2020-03-27,works as advertised,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2020-05-27,"excellent addition to trolling motor on inflatable boat. excellent quality, install takes about 1 min. if you are trolling on small inflatable on lake - it is a must!",0
KATIX Training Equipment Grippy Handle,Gym,19.99,2.0,United States,2020-07-28,I hoped this rudder would make my pontoon boat go straight. Major fail! So disappointed.,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2019-12-11,Great product. Does wonders for steering my canoe even without running the motor.,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2020-01-15,Used this on 70 lb.Minn Kota it clamped to the shaft just fine. really good product,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2019-12-16,The product was easy to install and works beautiful,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2019-12-23,This made a huge difference especially making right turns on my kayak.,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2019-12-14,Use for kayaking,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2020-04-04,Product was delivered very fast.,0
KATIX Training Equipment Grippy Handle,Gym,19.99,5.0,United States,2020-02-16,Great for a trolling motor mounted on a kayak . Turning and tracking has been better .,0
KATIX Training Equipment Grippy Handle,Gym,19.99,3.0,United States,2019-12-16,It works,0
"Podazz Super Kegel Exerciser Pelgrip Pelvis Floor Muscle Medial Exerciser,Hip Muscle&Inner Thigh Trainer,Correction Beautiful Buttocks for Women",Gym,13.85,5.0,United Kingdom,2020-01-16,"At the start i didnt understand how to use lolBut then figured out, its so far so good lets see the different :)",0
"Podazz Super Kegel Exerciser Pelgrip Pelvis Floor Muscle Medial Exerciser,Hip Muscle&Inner Thigh Trainer,Correction Beautiful Buttocks for Women",Gym,13.85,4.0,United Kingdom,2020-02-25,Strong enough construction..just wish a bit more resistance to it...,0
"Podazz Super Kegel Exerciser Pelgrip Pelvis Floor Muscle Medial Exerciser,Hip Muscle&Inner Thigh Trainer,Correction Beautiful Buttocks for Women",Gym,13.85,5.0,United Kingdom,2020-03-14,"Took a couple of weeks to be delivered but really good quality and value for money, Recommended",0
"Podazz Super Kegel Exerciser Pelgrip Pelvis Floor Muscle Medial Exerciser,Hip Muscle&Inner Thigh Trainer,Correction Beautiful Buttocks for Women",Gym,13.85,5.0,United Kingdom,2020-02-15,Really pleased with this product I have only had this exerciser for a couple of days and feel it working allready. I would highly recommend  this exerciser fantastic product 👍,0
"Podazz Super Kegel Exerciser Pelgrip Pelvis Floor Muscle Medial Exerciser,Hip Muscle&Inner Thigh Trainer,Correction Beautiful Buttocks for Women",Gym,13.85,4.0,United Kingdom,2020-06-07,Simple to use.  Easy to store.Time will tell how effective it is.,0
"Podazz Super Kegel Exerciser Pelgrip Pelvis Floor Muscle Medial Exerciser,Hip Muscle&Inner Thigh Trainer,Correction Beautiful Buttocks for Women",Gym,13.85,5.0,United Kingdom,2020-04-29,As described. Fast delivery.,0
"Podazz Super Kegel Exerciser Pelgrip Pelvis Floor Muscle Medial Exerciser,Hip Muscle&Inner Thigh Trainer,Correction Beautiful Buttocks for Women",Gym,13.85,1.0,United Kingdom,2020-07-17,don't rate this at all,0
"Podazz Super Kegel Exerciser Pelgrip Pelvis Floor Muscle Medial Exerciser,Hip Muscle&Inner Thigh Trainer,Correction Beautiful Buttocks for Women",Gym,13.85,5.0,United Kingdom,2020-01-02,Seems to be working,0
"TRX All-in-One Suspension Trainer and Bundle Kit - Home-Gym System for the Seasoned Gym Enthusiast, Includes TRX Training Club Access",Gym,nan,5.0,United Kingdom,2020-06-07,"This is a great suspension trainer. Holds my weight no problem. It is very well made and you can tell it is good quality, it is the same one I use in the gym(when it was open). The code that came with it worked fine, so now I have access to some really useful  online features. Would recommend this product if you are looking into using something like this.",0
"TRX All-in-One Suspension Trainer and Bundle Kit - Home-Gym System for the Seasoned Gym Enthusiast, Includes TRX Training Club Access",Gym,nan,5.0,United Kingdom,2020-01-03,I travel for work and the training facilities available to me vary a lot. This set is relatively lightweight and with the over the door anchor it can be used nearly anywhere. Add couple of resistance bands and you'll have a highly versatile portable training kit.,0
